bill_id,customer_id,medicine,quantity,price,total,date,city
2690,189,Amoxicillin,5,240,1200,2026-04-12 10:44:55.765437,Kolkata
2691,125,Insulin,1,426,426,2026-02-13 10:44:55.765437,Mumbai
2692,93,Cough Syrup,9,289,2601,2026-01-30 10:44:55.765437,Bangalore
2693,115,Amoxicillin,3,177,531,2026-04-16 10:44:55.765437,Bangalore
2694,82,Aspirin,1,363,363,2026-03-25 10:44:55.765437,Delhi
2695,181,Cough Syrup,7,488,3416,2026-02-20 10:44:55.765437,Mumbai
2696,74,Ibuprofen,8,335,2680,2026-04-04 10:44:55.765437,Kolkata
2697,8,Insulin,5,112,560,2026-02-21 10:44:55.765437,Kolkata
2698,136,Amoxicillin,10,460,4600,2026-04-10 10:44:55.765437,Mumbai
2699,12,Aspirin,5,476,2380,2026-02-11 10:44:55.765437,Kolkata
2700,140,Cough Syrup,3,492,1476,2026-03-03 10:44:55.765437,Kolkata
2701,166,Aspirin,1,166,166,2026-03-15 10:44:55.765437,Mumbai
2702,40,Antacid,10,90,900,2026-02-08 10:44:55.765437,Bangalore
2703,116,Amoxicillin,5,221,1105,2026-04-07 10:44:55.765437,Bangalore
2704,84,Ibuprofen,7,459,3213,2026-03-14 10:44:55.765437,Delhi
2705,136,Vitamin C,6,375,2250,2026-03-14 10:44:55.765437,Kolkata
2706,177,Antacid,1,409,409,2026-02-28 10:44:55.765437,Bangalore
2707,107,Insulin,10,292,2920,2026-02-03 10:44:55.765437,Bangalore
2708,84,Amoxicillin,8,186,1488,2026-03-12 10:44:55.765437,Mumbai
2709,180,Amoxicillin,3,433,1299,2026-01-28 10:44:55.765437,Delhi
2710,200,Amoxicillin,7,498,3486,2026-01-24 10:44:55.765437,Kolkata
2711,114,Aspirin,6,431,2586,2026-03-01 10:44:55.765437,Delhi
2712,35,Amoxicillin,5,351,1755,2026-01-21 10:44:55.765437,Bangalore
2713,196,Cough Syrup,8,52,416,2026-03-07 10:44:55.765437,Bangalore
2714,157,Insulin,2,196,392,2026-03-08 10:44:55.765437,Kolkata
2715,17,Antacid,3,77,231,2026-01-29 10:44:55.765437,Delhi
2716,196,Paracetamol,6,184,1104,2026-03-17 10:44:55.765437,Kolkata
2717,100,Vitamin C,6,79,474,2026-03-19 10:44:55.765437,Mumbai
2718,164,Amoxicillin,2,63,126,2026-02-17 10:44:55.765437,Mumbai
2719,19,Amoxicillin,3,405,1215,2026-04-11 10:44:55.765437,Bangalore
2720,179,Paracetamol,7,168,1176,2026-03-08 10:44:55.765437,Kolkata
2721,173,Vitamin C,7,189,1323,2026-02-01 10:44:55.765437,Mumbai
2722,58,Aspirin,3,97,291,2026-03-18 10:44:55.765437,Mumbai
2723,128,Cough Syrup,9,54,486,2026-03-24 10:44:55.765437,Bangalore
2724,74,Cough Syrup,9,292,2628,2026-01-23 10:44:55.765437,Bangalore
2725,59,Paracetamol,6,140,840,2026-03-28 10:44:55.765437,Kolkata
2726,163,Insulin,7,43,301,2026-02-14 10:44:55.765437,Delhi
2727,38,Aspirin,7,93,651,2026-02-19 10:44:55.765437,Delhi
2728,188,Insulin,5,493,2465,2026-02-16 10:44:55.765437,Delhi
2729,9,Vitamin C,3,398,1194,2026-04-03 10:44:55.765437,Mumbai
2730,94,Insulin,10,76,760,2026-03-30 10:44:55.765437,Mumbai
2731,155,Aspirin,3,87,261,2026-02-11 10:44:55.765437,Mumbai
2732,191,Paracetamol,10,129,1290,2026-03-11 10:44:55.765437,Mumbai
2733,101,Antacid,10,299,2990,2026-02-12 10:44:55.765437,Kolkata
2734,3,Amoxicillin,7,412,2884,2026-03-22 10:44:55.765437,Delhi
2735,154,Cough Syrup,2,459,918,2026-04-05 10:44:55.765437,Kolkata
2736,118,Aspirin,1,179,179,2026-03-12 10:44:55.765437,Bangalore
2737,122,Aspirin,9,93,837,2026-02-08 10:44:55.765437,Mumbai
2738,32,Insulin,2,204,408,2026-02-01 10:44:55.765437,Delhi
2739,119,Amoxicillin,4,64,256,2026-02-14 10:44:55.765437,Bangalore
2740,155,Cough Syrup,5,314,1570,2026-02-28 10:44:55.765437,Delhi
2741,176,Antacid,2,361,722,2026-03-26 10:44:55.765437,Delhi
2742,101,Paracetamol,10,111,1110,2026-03-21 10:44:55.765437,Delhi
2743,117,Vitamin C,9,132,1188,2026-03-13 10:44:55.765437,Bangalore
2744,32,Antacid,3,66,198,2026-04-15 10:44:55.765437,Delhi
2745,157,Ibuprofen,2,396,792,2026-04-08 10:44:55.765437,Bangalore
2746,105,Antacid,7,414,2898,2026-02-11 10:44:55.765437,Kolkata
2747,119,Vitamin C,8,497,3976,2026-01-29 10:44:55.765437,Kolkata
2748,2,Vitamin C,8,330,2640,2026-03-31 10:44:55.765437,Mumbai
2749,173,Cough Syrup,2,230,460,2026-02-01 10:44:55.765437,Bangalore
2750,131,Paracetamol,2,278,556,2026-04-10 10:44:55.765437,Bangalore
2751,77,Cough Syrup,9,231,2079,2026-03-25 10:44:55.765437,Bangalore
2752,134,Amoxicillin,7,473,3311,2026-03-30 10:44:55.765437,Delhi
2753,53,Paracetamol,2,86,172,2026-03-31 10:44:55.765437,Bangalore
2754,76,Ibuprofen,8,440,3520,2026-03-14 10:44:55.765437,Delhi
2755,17,Amoxicillin,3,470,1410,2026-03-10 10:44:55.765437,Delhi
2756,173,Insulin,8,237,1896,2026-02-11 10:44:55.765437,Bangalore
2757,127,Amoxicillin,1,151,151,2026-02-17 10:44:55.765437,Mumbai
2758,166,Antacid,5,131,655,2026-04-18 10:44:55.765437,Kolkata
2759,118,Antacid,4,49,196,2026-04-18 10:44:55.765437,Bangalore
2760,42,Vitamin C,6,128,768,2026-03-07 10:44:55.765437,Mumbai
2761,119,Antacid,3,182,546,2026-02-17 10:44:55.765437,Mumbai
2762,60,Vitamin C,10,116,1160,2026-01-20 10:44:55.765437,Kolkata
2763,155,Vitamin C,4,389,1556,2026-04-11 10:44:55.765437,Bangalore
2764,15,Amoxicillin,7,247,1729,2026-04-02 10:44:55.765437,Bangalore
2765,20,Ibuprofen,3,82,246,2026-03-25 10:44:55.765437,Mumbai
2766,88,Ibuprofen,6,270,1620,2026-03-04 10:44:55.765437,Delhi
2767,34,Insulin,5,465,2325,2026-02-28 10:44:55.765437,Bangalore
2768,137,Vitamin C,6,281,1686,2026-03-01 10:44:55.765437,Mumbai
2769,145,Insulin,8,174,1392,2026-01-21 10:44:55.765437,Kolkata
2770,48,Antacid,5,326,1630,2026-03-30 10:44:55.765437,Kolkata
2771,163,Aspirin,6,284,1704,2026-04-04 10:44:55.765437,Bangalore
2772,111,Vitamin C,4,356,1424,2026-02-27 10:44:55.765437,Mumbai
2773,139,Ibuprofen,4,462,1848,2026-03-03 10:44:55.765437,Kolkata
2774,197,Aspirin,8,47,376,2026-03-16 10:44:55.765437,Kolkata
2775,151,Paracetamol,5,357,1785,2026-04-12 10:44:55.765437,Kolkata
2776,136,Cough Syrup,6,500,3000,2026-04-02 10:44:55.765437,Delhi
2777,191,Insulin,7,350,2450,2026-02-03 10:44:55.765437,Kolkata
2778,154,Ibuprofen,3,93,279,2026-04-13 10:44:55.765437,Mumbai
2779,131,Aspirin,8,336,2688,2026-01-28 10:44:55.765437,Bangalore
2780,145,Antacid,9,178,1602,2026-03-12 10:44:55.765437,Mumbai
2781,72,Vitamin C,10,64,640,2026-03-25 10:44:55.765437,Delhi
2782,165,Amoxicillin,9,62,558,2026-03-24 10:44:55.765437,Kolkata
2783,2,Amoxicillin,6,42,252,2026-04-14 10:44:55.765437,Bangalore
2784,145,Insulin,6,453,2718,2026-03-25 10:44:55.765437,Bangalore
2785,85,Paracetamol,5,472,2360,2026-02-11 10:44:55.765437,Delhi
2786,121,Ibuprofen,7,293,2051,2026-01-21 10:44:55.765437,Delhi
2787,47,Antacid,5,62,310,2026-03-16 10:44:55.765437,Bangalore
2788,72,Ibuprofen,2,346,692,2026-03-07 10:44:55.765437,Delhi
2789,32,Antacid,6,488,2928,2026-03-31 10:44:55.765437,Mumbai
2790,136,Amoxicillin,6,396,2376,2026-04-16 10:44:55.765437,Delhi
2791,165,Ibuprofen,7,460,3220,2026-04-06 10:44:55.765437,Kolkata
2792,56,Amoxicillin,9,310,2790,2026-04-07 10:44:55.765437,Delhi
2793,126,Amoxicillin,4,374,1496,2026-04-15 10:44:55.765437,Delhi
2794,92,Aspirin,3,316,948,2026-04-10 10:44:55.765437,Kolkata
2795,162,Insulin,4,180,720,2026-03-24 10:44:55.765437,Delhi
2796,179,Ibuprofen,8,79,632,2026-04-04 10:44:55.765437,Kolkata
2797,62,Ibuprofen,1,23,23,2026-01-20 10:44:55.765437,Delhi
2798,139,Insulin,7,245,1715,2026-01-31 10:44:55.765437,Bangalore
2799,159,Paracetamol,9,320,2880,2026-02-03 10:44:55.765437,Kolkata
2800,135,Ibuprofen,3,201,603,2026-02-22 10:44:55.765437,Delhi
2801,160,Ibuprofen,7,210,1470,2026-02-24 10:44:55.765437,Bangalore
2802,110,Insulin,1,203,203,2026-01-24 10:44:55.765437,Bangalore
2803,30,Insulin,5,241,1205,2026-02-14 10:44:55.765437,Kolkata
2804,87,Aspirin,8,64,512,2026-02-19 10:44:55.765437,Delhi
2805,93,Amoxicillin,8,43,344,2026-03-02 10:44:55.765437,Mumbai
2806,90,Paracetamol,6,381,2286,2026-04-08 10:44:55.765437,Delhi
2807,176,Ibuprofen,4,293,1172,2026-03-28 10:44:55.765437,Mumbai
2808,16,Antacid,1,373,373,2026-02-08 10:44:55.765437,Bangalore
2809,97,Ibuprofen,8,122,976,2026-01-27 10:44:55.765437,Bangalore
2810,99,Amoxicillin,5,475,2375,2026-03-23 10:44:55.765437,Mumbai
2811,168,Amoxicillin,8,71,568,2026-04-17 10:44:55.765437,Kolkata
2812,195,Cough Syrup,8,231,1848,2026-04-13 10:44:55.765437,Mumbai
2813,10,Vitamin C,3,423,1269,2026-04-05 10:44:55.765437,Delhi
2814,56,Cough Syrup,6,40,240,2026-03-01 10:44:55.765437,Kolkata
2815,75,Amoxicillin,10,165,1650,2026-03-20 10:44:55.765437,Kolkata
2816,74,Antacid,5,70,350,2026-02-27 10:44:55.765437,Bangalore
2817,6,Vitamin C,2,166,332,2026-03-26 10:44:55.765437,Bangalore
2818,27,Aspirin,5,361,1805,2026-04-17 10:44:55.765437,Mumbai
2819,91,Antacid,9,290,2610,2026-03-05 10:44:55.765437,Delhi
2820,116,Paracetamol,4,255,1020,2026-02-04 10:44:55.765437,Bangalore
2821,84,Amoxicillin,5,484,2420,2026-04-11 10:44:55.765437,Bangalore
2822,88,Amoxicillin,2,412,824,2026-02-15 10:44:55.765437,Kolkata
2823,21,Vitamin C,1,37,37,2026-02-23 10:44:55.765437,Bangalore
2824,122,Vitamin C,9,264,2376,2026-02-17 10:44:55.765437,Delhi
2825,132,Paracetamol,6,497,2982,2026-02-13 10:44:55.765437,Delhi
2826,113,Cough Syrup,4,37,148,2026-03-07 10:44:55.765437,Mumbai
2827,54,Cough Syrup,2,233,466,2026-03-29 10:44:55.765437,Delhi
2828,40,Paracetamol,7,378,2646,2026-03-03 10:44:55.765437,Kolkata
2829,149,Ibuprofen,2,337,674,2026-04-09 10:44:55.765437,Kolkata
2830,171,Insulin,2,249,498,2026-03-11 10:44:55.765437,Bangalore
2831,158,Paracetamol,2,116,232,2026-04-14 10:44:55.765437,Kolkata
2832,199,Antacid,10,34,340,2026-02-24 10:44:55.765437,Bangalore
2833,144,Antacid,9,146,1314,2026-03-01 10:44:55.765437,Delhi
2834,66,Paracetamol,5,319,1595,2026-03-23 10:44:55.765437,Delhi
2835,121,Paracetamol,5,212,1060,2026-03-02 10:44:55.765437,Bangalore
2836,54,Vitamin C,2,194,388,2026-02-13 10:44:55.765437,Mumbai
2837,100,Aspirin,5,115,575,2026-01-27 10:44:55.765437,Mumbai
2838,100,Vitamin C,1,69,69,2026-03-25 10:44:55.765437,Kolkata
2839,105,Paracetamol,8,108,864,2026-03-05 10:44:55.765437,Kolkata
2840,145,Cough Syrup,5,414,2070,2026-03-21 10:44:55.765437,Mumbai
2841,120,Ibuprofen,6,348,2088,2026-03-04 10:44:55.765437,Delhi
2842,79,Ibuprofen,4,423,1692,2026-04-03 10:44:55.765437,Bangalore
2843,96,Antacid,3,258,774,2026-02-04 10:44:55.765437,Bangalore
2844,182,Aspirin,10,73,730,2026-03-27 10:44:55.765437,Mumbai
2845,21,Insulin,10,57,570,2026-03-15 10:44:55.765437,Delhi
2846,139,Cough Syrup,7,204,1428,2026-04-08 10:44:55.765437,Delhi
2847,105,Aspirin,10,468,4680,2026-02-01 10:44:55.765437,Bangalore
2848,139,Ibuprofen,5,130,650,2026-04-11 10:44:55.765437,Mumbai
2849,42,Ibuprofen,9,345,3105,2026-02-20 10:44:55.765437,Delhi
2850,98,Insulin,9,197,1773,2026-03-25 10:44:55.765437,Bangalore
2851,166,Paracetamol,4,422,1688,2026-03-14 10:44:55.765437,Kolkata
2852,142,Insulin,6,142,852,2026-02-06 10:44:55.765437,Kolkata
2853,100,Amoxicillin,4,62,248,2026-04-18 10:44:55.765437,Kolkata
2854,131,Cough Syrup,4,49,196,2026-02-03 10:44:55.765437,Kolkata
2855,62,Vitamin C,6,299,1794,2026-04-15 10:44:55.765437,Mumbai
2856,44,Cough Syrup,9,89,801,2026-04-08 10:44:55.765437,Bangalore
2857,3,Antacid,7,460,3220,2026-02-24 10:44:55.765437,Delhi
2858,91,Vitamin C,9,70,630,2026-03-27 10:44:55.765437,Kolkata
2859,60,Antacid,2,302,604,2026-02-11 10:44:55.765437,Kolkata
2860,176,Ibuprofen,9,78,702,2026-03-01 10:44:55.765437,Kolkata
2861,125,Antacid,2,370,740,2026-01-19 10:44:55.765437,Mumbai
2862,15,Insulin,3,390,1170,2026-03-26 10:44:55.765437,Bangalore
2863,129,Aspirin,5,122,610,2026-02-03 10:44:55.765437,Kolkata
2864,166,Paracetamol,1,374,374,2026-03-16 10:44:55.765437,Mumbai
2865,12,Vitamin C,4,238,952,2026-03-04 10:44:55.765437,Mumbai
2866,171,Amoxicillin,5,138,690,2026-01-24 10:44:55.765437,Mumbai
2867,63,Ibuprofen,10,77,770,2026-01-24 10:44:55.765437,Kolkata
2868,128,Amoxicillin,10,230,2300,2026-01-30 10:44:55.765437,Delhi
2869,169,Insulin,1,376,376,2026-03-01 10:44:55.765437,Bangalore
2870,29,Insulin,2,400,800,2026-04-14 10:44:55.765437,Mumbai
2871,135,Paracetamol,5,196,980,2026-03-02 10:44:55.765437,Delhi
2872,44,Ibuprofen,3,407,1221,2026-02-20 10:44:55.765437,Mumbai
2873,21,Aspirin,4,336,1344,2026-03-01 10:44:55.765437,Mumbai
2874,50,Vitamin C,8,183,1464,2026-03-20 10:44:55.765437,Bangalore
2875,200,Aspirin,6,223,1338,2026-03-11 10:44:55.765437,Mumbai
2876,84,Vitamin C,2,106,212,2026-03-11 10:44:55.765437,Delhi
2877,33,Paracetamol,9,286,2574,2026-03-20 10:44:55.765437,Mumbai
2878,109,Vitamin C,5,435,2175,2026-04-11 10:44:55.765437,Delhi
2879,173,Antacid,9,55,495,2026-03-24 10:44:55.765437,Mumbai
2880,3,Paracetamol,5,232,1160,2026-04-01 10:44:55.765437,Bangalore
2881,93,Cough Syrup,3,426,1278,2026-02-09 10:44:55.765437,Delhi
2882,117,Paracetamol,9,387,3483,2026-02-21 10:44:55.765437,Delhi
2883,31,Vitamin C,3,109,327,2026-04-07 10:44:55.765437,Mumbai
2884,59,Paracetamol,3,32,96,2026-03-10 10:44:55.765437,Bangalore
2885,140,Amoxicillin,9,33,297,2026-03-12 10:44:55.765437,Delhi
2886,20,Cough Syrup,2,482,964,2026-03-26 10:44:55.765437,Mumbai
2887,42,Paracetamol,2,376,752,2026-01-24 10:44:55.765437,Mumbai
2888,159,Amoxicillin,10,470,4700,2026-03-19 10:44:55.765437,Kolkata
2889,35,Paracetamol,4,90,360,2026-03-10 10:44:55.765437,Kolkata
2890,122,Ibuprofen,6,242,1452,2026-01-27 10:44:55.765437,Mumbai
2891,165,Paracetamol,8,412,3296,2026-03-07 10:44:55.765437,Bangalore
2892,46,Ibuprofen,2,201,402,2026-03-04 10:44:55.765437,Kolkata
2893,4,Amoxicillin,1,271,271,2026-02-03 10:44:55.765437,Delhi
2894,57,Paracetamol,6,439,2634,2026-02-22 10:44:55.765437,Mumbai
2895,192,Ibuprofen,7,81,567,2026-01-31 10:44:55.765437,Bangalore
2896,44,Amoxicillin,5,370,1850,2026-04-06 10:44:55.765437,Mumbai
2897,4,Paracetamol,9,195,1755,2026-03-16 10:44:55.765437,Kolkata
2898,63,Cough Syrup,3,375,1125,2026-02-13 10:44:55.765437,Mumbai
2899,143,Vitamin C,3,460,1380,2026-03-15 10:44:55.765437,Delhi
2900,82,Aspirin,3,205,615,2026-03-24 10:44:55.765437,Mumbai
2901,111,Cough Syrup,4,118,472,2026-04-05 10:44:55.765437,Kolkata
2902,80,Insulin,9,226,2034,2026-03-28 10:44:55.765437,Delhi
2903,106,Cough Syrup,8,111,888,2026-03-06 10:44:55.765437,Kolkata
2904,165,Paracetamol,6,107,642,2026-03-06 10:44:55.765437,Kolkata
2905,190,Insulin,8,370,2960,2026-02-11 10:44:55.765437,Bangalore
2906,147,Insulin,9,380,3420,2026-03-17 10:44:55.765437,Bangalore
2907,22,Aspirin,8,243,1944,2026-03-22 10:44:55.765437,Delhi
2908,1,Aspirin,6,488,2928,2026-02-20 10:44:55.765437,Mumbai
2909,137,Antacid,3,123,369,2026-04-07 10:44:55.765437,Bangalore
2910,180,Amoxicillin,7,41,287,2026-03-31 10:44:55.765437,Delhi
2911,66,Antacid,9,315,2835,2026-02-13 10:44:55.765437,Mumbai
2912,8,Antacid,4,141,564,2026-01-19 10:44:55.765437,Bangalore
2913,190,Cough Syrup,10,361,3610,2026-04-10 10:44:55.765437,Bangalore
2914,164,Aspirin,8,137,1096,2026-01-26 10:44:55.765437,Bangalore
2915,54,Antacid,9,192,1728,2026-03-19 10:44:55.765437,Mumbai
2916,55,Antacid,2,348,696,2026-03-25 10:44:55.765437,Bangalore
2917,150,Amoxicillin,9,317,2853,2026-01-22 10:44:55.765437,Delhi
2918,108,Aspirin,10,106,1060,2026-03-03 10:44:55.765437,Bangalore
2919,76,Aspirin,9,305,2745,2026-01-29 10:44:55.765437,Mumbai
2920,30,Ibuprofen,7,108,756,2026-02-22 10:44:55.765437,Mumbai
2921,154,Insulin,5,350,1750,2026-01-25 10:44:55.765437,Kolkata
2922,103,Aspirin,3,376,1128,2026-03-29 10:44:55.765437,Kolkata
2923,56,Antacid,10,490,4900,2026-02-20 10:44:55.765437,Bangalore
2924,68,Aspirin,9,82,738,2026-04-04 10:44:55.765437,Kolkata
2925,57,Paracetamol,6,400,2400,2026-02-27 10:44:55.765437,Bangalore
2926,14,Antacid,3,252,756,2026-04-12 10:44:55.765437,Bangalore
2927,6,Aspirin,4,301,1204,2026-01-30 10:44:55.765437,Delhi
2928,110,Vitamin C,10,291,2910,2026-03-14 10:44:55.765437,Delhi
2929,72,Antacid,6,480,2880,2026-04-05 10:44:55.765437,Kolkata
2930,144,Amoxicillin,4,363,1452,2026-04-13 10:44:55.765437,Delhi
2931,49,Antacid,1,256,256,2026-03-31 10:44:55.765437,Delhi
2932,46,Aspirin,4,222,888,2026-01-30 10:44:55.765437,Kolkata
2933,140,Aspirin,4,123,492,2026-02-14 10:44:55.765437,Bangalore
2934,116,Amoxicillin,2,478,956,2026-03-08 10:44:55.765437,Mumbai
2935,135,Vitamin C,5,433,2165,2026-01-30 10:44:55.765437,Kolkata
2936,58,Paracetamol,8,496,3968,2026-03-04 10:44:55.765437,Bangalore
2937,21,Vitamin C,8,173,1384,2026-03-30 10:44:55.765437,Delhi
2938,152,Amoxicillin,5,172,860,2026-03-03 10:44:55.765437,Delhi
2939,170,Paracetamol,3,180,540,2026-03-26 10:44:55.765437,Mumbai
2940,64,Amoxicillin,1,458,458,2026-01-29 10:44:55.765437,Delhi
2941,13,Vitamin C,5,230,1150,2026-02-24 10:44:55.765437,Kolkata
2942,53,Insulin,4,118,472,2026-02-27 10:44:55.765437,Kolkata
2943,100,Vitamin C,4,497,1988,2026-03-15 10:44:55.765437,Kolkata
2944,144,Ibuprofen,6,149,894,2026-02-02 10:44:55.765437,Mumbai
2945,74,Vitamin C,1,37,37,2026-02-04 10:44:55.765437,Delhi
2946,133,Paracetamol,6,264,1584,2026-02-13 10:44:55.765437,Delhi
2947,167,Cough Syrup,5,325,1625,2026-03-06 10:44:55.765437,Mumbai
2948,193,Ibuprofen,6,343,2058,2026-04-02 10:44:55.765437,Bangalore
2949,43,Amoxicillin,5,169,845,2026-01-30 10:44:55.765437,Kolkata
2950,45,Amoxicillin,6,454,2724,2026-02-17 10:44:55.765437,Delhi
2951,2,Vitamin C,10,340,3400,2026-03-11 10:44:55.765437,Mumbai
2952,89,Ibuprofen,2,424,848,2026-03-10 10:44:55.765437,Delhi
2953,77,Cough Syrup,2,426,852,2026-03-12 10:44:55.765437,Mumbai
2954,7,Vitamin C,7,317,2219,2026-02-23 10:44:55.765437,Bangalore
2955,53,Amoxicillin,5,227,1135,2026-01-20 10:44:55.765437,Delhi
2956,140,Insulin,4,77,308,2026-03-28 10:44:55.765437,Bangalore
2957,49,Antacid,8,373,2984,2026-02-04 10:44:55.765437,Kolkata
2958,132,Ibuprofen,6,204,1224,2026-02-24 10:44:55.765437,Kolkata
2959,173,Insulin,2,430,860,2026-03-09 10:44:55.765437,Mumbai
2960,92,Paracetamol,7,53,371,2026-02-19 10:44:55.765437,Kolkata
2961,146,Aspirin,5,39,195,2026-03-03 10:44:55.765437,Delhi
2962,48,Amoxicillin,4,160,640,2026-03-30 10:44:55.765437,Bangalore
2963,72,Amoxicillin,5,346,1730,2026-02-07 10:44:55.765437,Kolkata
2964,29,Paracetamol,3,23,69,2026-01-30 10:44:55.765437,Kolkata
2965,6,Aspirin,5,161,805,2026-03-01 10:44:55.765437,Mumbai
2966,155,Antacid,2,104,208,2026-03-06 10:44:55.765437,Kolkata
2967,82,Amoxicillin,5,47,235,2026-04-03 10:44:55.765437,Mumbai
2968,14,Paracetamol,9,347,3123,2026-03-17 10:44:55.765437,Mumbai
2969,172,Ibuprofen,5,497,2485,2026-03-09 10:44:55.765437,Delhi
2970,115,Aspirin,2,31,62,2026-03-19 10:44:55.765437,Kolkata
2971,115,Vitamin C,5,280,1400,2026-03-04 10:44:55.765437,Kolkata
2972,130,Vitamin C,1,217,217,2026-03-07 10:44:55.765437,Mumbai
2973,157,Amoxicillin,3,33,99,2026-01-26 10:44:55.765437,Kolkata
2974,67,Paracetamol,2,336,672,2026-03-28 10:44:55.765437,Mumbai
2975,107,Antacid,9,223,2007,2026-03-30 10:44:55.765437,Delhi
2976,135,Aspirin,1,331,331,2026-03-05 10:44:55.765437,Delhi
2977,67,Paracetamol,1,56,56,2026-03-28 10:44:55.765437,Kolkata
2978,38,Aspirin,8,274,2192,2026-02-15 10:44:55.765437,Kolkata
2979,199,Ibuprofen,8,312,2496,2026-01-25 10:44:55.765437,Kolkata
2980,161,Ibuprofen,5,188,940,2026-04-15 10:44:55.765437,Delhi
2981,85,Antacid,6,168,1008,2026-02-15 10:44:55.765437,Kolkata
2982,165,Cough Syrup,6,401,2406,2026-03-02 10:44:55.765437,Bangalore
2983,92,Vitamin C,10,125,1250,2026-02-21 10:44:55.765437,Bangalore
2984,9,Paracetamol,5,450,2250,2026-01-22 10:44:55.765437,Kolkata
2985,110,Amoxicillin,8,474,3792,2026-02-20 10:44:55.765437,Delhi
2986,122,Paracetamol,1,178,178,2026-01-27 10:44:55.765437,Kolkata
2987,137,Vitamin C,10,360,3600,2026-03-23 10:44:55.765437,Mumbai
2988,60,Amoxicillin,9,497,4473,2026-04-16 10:44:55.765437,Delhi
2989,35,Cough Syrup,8,322,2576,2026-02-28 10:44:55.765437,Kolkata
2990,69,Cough Syrup,7,424,2968,2026-03-18 10:44:55.765437,Mumbai
2991,51,Amoxicillin,1,227,227,2026-04-12 10:44:55.765437,Bangalore
2992,39,Amoxicillin,9,376,3384,2026-04-06 10:44:55.765437,Bangalore
2993,195,Vitamin C,2,75,150,2026-04-15 10:44:55.765437,Kolkata
2994,111,Aspirin,7,332,2324,2026-01-25 10:44:55.765437,Bangalore
2995,176,Cough Syrup,1,88,88,2026-04-09 10:44:55.765437,Mumbai
2996,122,Antacid,2,144,288,2026-02-20 10:44:55.765437,Mumbai
2997,182,Aspirin,1,499,499,2026-01-27 10:44:55.765437,Delhi
2998,131,Antacid,5,236,1180,2026-02-24 10:44:55.765437,Bangalore
2999,92,Cough Syrup,8,423,3384,2026-01-20 10:44:55.765437,Bangalore
3000,177,Paracetamol,4,436,1744,2026-02-18 10:44:55.765437,Mumbai
3001,33,Antacid,7,200,1400,2026-04-18 10:44:55.765437,Bangalore
3002,3,Ibuprofen,2,125,250,2026-02-24 10:44:55.765437,Delhi
3003,91,Vitamin C,2,327,654,2026-02-18 10:44:55.765437,Mumbai
3004,182,Paracetamol,8,409,3272,2026-03-05 10:44:55.765437,Delhi
3005,111,Insulin,10,54,540,2026-03-07 10:44:55.765437,Delhi
3006,91,Aspirin,5,32,160,2026-03-08 10:44:55.765437,Mumbai
3007,51,Antacid,9,464,4176,2026-03-18 10:44:55.765437,Delhi
3008,56,Paracetamol,2,155,310,2026-04-10 10:44:55.765437,Delhi
3009,67,Ibuprofen,2,291,582,2026-03-06 10:44:55.765437,Delhi
3010,159,Cough Syrup,5,187,935,2026-03-07 10:44:55.765437,Delhi
3011,95,Cough Syrup,1,240,240,2026-02-01 10:44:55.765437,Kolkata
3012,41,Ibuprofen,2,234,468,2026-01-19 10:44:55.765437,Mumbai
3013,185,Aspirin,4,467,1868,2026-02-15 10:44:55.765437,Mumbai
3014,123,Paracetamol,7,77,539,2026-04-01 10:44:55.765437,Mumbai
3015,24,Insulin,8,106,848,2026-01-30 10:44:55.765437,Delhi
3016,117,Cough Syrup,8,258,2064,2026-04-18 10:44:55.765437,Mumbai
3017,187,Paracetamol,2,203,406,2026-01-26 10:44:55.765437,Bangalore
3018,13,Cough Syrup,9,262,2358,2026-03-25 10:44:55.765437,Bangalore
3019,96,Insulin,3,23,69,2026-03-16 10:44:55.765437,Kolkata
3020,108,Insulin,9,74,666,2026-02-05 10:44:55.765437,Bangalore
3021,41,Vitamin C,7,256,1792,2026-03-14 10:44:55.765437,Kolkata
3022,87,Cough Syrup,9,436,3924,2026-04-13 10:44:55.765437,Kolkata
3023,121,Paracetamol,1,344,344,2026-02-10 10:44:55.765437,Delhi
3024,154,Paracetamol,6,439,2634,2026-03-13 10:44:55.765437,Mumbai
3025,109,Insulin,1,196,196,2026-02-14 10:44:55.765437,Mumbai
3026,121,Paracetamol,7,426,2982,2026-01-19 10:44:55.765437,Kolkata
3027,78,Cough Syrup,1,129,129,2026-03-13 10:44:55.765437,Bangalore
3028,170,Amoxicillin,5,470,2350,2026-03-17 10:44:55.765437,Bangalore
3029,101,Antacid,10,147,1470,2026-03-27 10:44:55.765437,Mumbai
3030,114,Antacid,6,78,468,2026-04-05 10:44:55.765437,Mumbai
3031,131,Paracetamol,6,176,1056,2026-03-20 10:44:55.765437,Delhi
3032,199,Cough Syrup,9,43,387,2026-04-12 10:44:55.765437,Bangalore
3033,148,Aspirin,8,200,1600,2026-04-07 10:44:55.765437,Delhi
3034,41,Ibuprofen,8,417,3336,2026-02-24 10:44:55.765437,Bangalore
3035,23,Insulin,4,306,1224,2026-03-29 10:44:55.765437,Bangalore
3036,146,Insulin,2,470,940,2026-03-07 10:44:55.765437,Delhi
3037,110,Insulin,9,393,3537,2026-03-04 10:44:55.765437,Bangalore
